book,para_num,paragraph,final_label,status,verification,tier,gemini_label,gemini_confidence,gemini_considered,gemini_reasoning,gpt_oss_or_label,gpt_oss_or_reasoning
ck12_algebra1_hs,574,"2. For each line in the graphs below, use the points indicated to determine the slope.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard instructional math problem asking the reader to calculate the slope of lines from a graph, with no mention of mistakes or alternative methods.",NA,"The paragraph simply asks students to determine slope from given points, with no mention of errors, mistakes, or comparing student work."
ck12_algebra1_hs,575,"3. For each line in the graphs above, imagine another line with the same slope that passes through the point (1, 1), and name one more point on that line.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text presents a standard math problem asking students to imagine parallel lines and identify points on them. There is no mention of errors, contrasting approaches, or student work.",NA,The paragraph asks students to construct a line and name a point; it does not involve identifying or correcting errors.
ck12_algebra1_hs,576,"4. The graph below is a distance-time graph for Mark’s three and a half mile cycle ride to school. During this ride, he rode on cycle paths but the terrain was hilly. He rode slower up hills and faster down them. He stopped once at a traffic light and at one point he stopped to mend a punctured tire. The graph shows his distance from home at any given time. Identify each section of the graph accordingly.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard textbook problem asking students to interpret and match sections of a distance-time graph to a real-world scenario. There is no error analysis or warning involved.,,
ck12_algebra1_hs,577,"Learning Objectives
• Identify the slope and y−intercept of equations and graphs.
• Graph an equation in slope-intercept form.
• Understand what happens when you change the slope or intercept of a line.
• Identify parallel lines from their equations.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text lists standard learning objectives for a lesson and does not reference any errors, misconceptions, or student comparisons.",,
ck12_algebra1_hs,578,"Introduction
The total profit of a business is described by the equation y = 15000x−80000, where x is the number of months the business has been running. How much profit is the business making per month, and what were its start-up costs? How much profit will it have made in a year?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard real-world application problem asking students to interpret and calculate values from a linear equation without any mention of errors or contrasting approaches.,,
ck12_algebra1_hs,579,"Identify Slope and y-intercept
So far, we’ve been writing a lot of our equations in slope-intercept form—that is, we’ve been writing them in the form y = mx+b, where m and b are both constants. It just so happens that m is the slope and the point (0,b) is the y−intercept of the graph of the equation, which gives us enough information to draw the graph quickly.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is standard instructional text defining and explaining slope-intercept form without any reference to errors, misconceptions, or student comparisons.",,
ck12_algebra1_hs,580,"Example 1
Identify the slope and y−intercept of the following equations.
a) y = 3x+2
b) y = 0.5x−3
c) y = −7x
d) y = −4

Solution
a) Comparing y = 3x + 2 with y = mx + b, we can see that m = 3 and b = 2. So y = 3x+2 has a slope of 3 and a y− intercept of (0, 2).
b) y = 0.5x − 3 has a slope of 0.5 and a y− intercept of (0, -3). Notice that the intercept is negative. The b−term includes the sign of the operator (plus or minus) in front of the number—for example, y = 0.5x−3 is identical to y = 0.5x+ (−3), and that means that b is -3, not just 3.
c) At first glance, this equation doesn’t look like it’s in slope-intercept form. But we can rewrite it as y = −7x+0, and that means it has a slope of -7 and a y− intercept of (0, 0). Notice that the slope is negative and the line passes through the origin.
d) We can rewrite this one as y = 0x −4, giving us a slope of 0 and a y− intercept of (0, -4). This is a horizontal line.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"This is a standard worked example demonstrating how to identify slopes and intercepts, explaining sign conventions without explicitly warning about common student errors.",NA,"The paragraph presents a standard example asking to identify slope and intercept, with a solution; it does not involve error detection, correction, comparison, or warning about common mistakes."
ck12_algebra1_hs,581,"Example 2
Identify the slope and y−intercept of the lines on the graph shown below.
The intercepts have been marked, as well as some convenient lattice points that the lines pass through.

Solution
a) The y−intercept is (0, 5). The line also passes through (2, 3), so the slope is Δy/Δx = -2/2 = −1.
b) The y−intercept is (0, 2). The line also passes through (1, 5), so the slope is Δy/Δx = 3/1 = 3.
c) The y−intercept is (0, -1). The line also passes through (2, 3), so the slope is Δy/Δx = 4/2 = 2.
d) The y−intercept is (0, -3). The line also passes through (4, -4), so the slope is Δy/Δx = -1/4 = -1/4 or -0.25.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook worked example demonstrating how to find the slope and y-intercept from given points, without presenting any student errors or error-focused pedagogy.",,
ck12_algebra1_hs,582,"Graph an Equation in Slope-Intercept Form
Once we know the slope and intercept of a line, it’s easy to graph it. Just remember what slope means. Let’s look back at this example from Lesson 4.1.
Ali is trying to work out a trick that his friend showed him. His friend started by asking him to think of a number, then double it, then add five to the result. Ali has written down a rule to describe the first part of the trick. He is using the letter x to stand for the number he thought of and the letter y to represent the final result of applying the rule. He wrote his rule in the form of an equation: y = 2x+5.
Help him visualize what is going on by graphing the function that this rule describes.
In that example, we constructed a table of values, and used that table to plot some points to create our graph.
We also saw another way to graph this equation. Just by looking at the equation, we could see that the y−intercept was (0, 5), so we could start by plotting that point. Then we could also see that the slope was 2, so we could find another point on the graph by going over 1 unit and up 2 units. The graph would then be the line between those two points.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text presents a standard explanatory example of graphing a linear equation using a scenario with Ali. No errors, misconceptions, or conflicting methods between students are presented.",NA,"The paragraph only describes a scenario and asks the reader to graph a function; it does not present an error, compare approaches, or warn about common mistakes."
ck12_algebra1_hs,583,"Example 3
Graph the following function: y = −3x+5

Solution
To graph the function without making a table, follow these steps:
1. Identify the y−intercept: b = 5
2. Plot the intercept: (0, 5)
3. Identify the slope: m = −3. (This is equal to -3/1, so the rise is -3 and the run is 1.)
4. Move over 1 unit and down 3 units to find another point on the line: (1, 2)
5. Draw the line through the points (0, 5) and (1, 2).",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard textbook worked example demonstrating how to graph a linear function step-by-step. There are no student errors or warnings about mistakes.,,
ck12_algebra1_hs,584,"Notice that to graph this equation based on its slope, we had to find the rise and run—and it was easiest to do that when the slope was expressed as a fraction. That’s true in general: to graph a line with a particular slope, it’s easiest to first express the slope as a fraction in simplest form, and then read off the numerator and the denominator of the fraction to get the rise and run of the graph.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The paragraph provides standard instructional guidance on how to graph a line by interpreting slope as a fraction, with no mention of mistakes or student errors.",,
