paragraph,gpt_oss_or_label,gpt_oss_or_reasoning,gpt_oss_or_confidence,gpt_oss_or_considered,tier
"Write a Function Rule from a Graph: Sometimes you’ll need to find the equation or rule of a function by looking at the graph of the function. Points that are on the graph can give you values of dependent and independent variables that are related to each other by the function rule. However, you must make sure that the rule works for all the points on the curve. In this course you will learn to recognize different kinds of functions and discover the rules for all of them. For now we’ll look at some simple examples and find patterns that will help us figure out how the dependent and independent variables are related.",NA,"The paragraph only describes how to write a function rule from a graph and does not mention any errors, mistakes, or compare student work.",high,,B_boundary
"Determine Whether a Relation is a Function: A function is a special kind of relation. In a function, for each input there is exactly one output; in a relation, there can be more than one output for a given input. Consider the relation that shows the heights of all students in a class. The domain is the set of people in the class and the range is the set of heights. This relation is a function because each person has exactly one height. If any person had more than one height, the relation would not be a function. Notice that even though the same person can’t have more than one height, it’s okay for more than one person to have the same height. In a function, more than one input can have the same output, as long as more than one output never comes from the same input.",NA,"The paragraph only explains definitions of functions and relations without mentioning errors, mistakes, or comparing student work.",high,,B_boundary
"When a relation is represented graphically, we can determine if it is a function by using the vertical line test. If you can draw a vertical line that crosses the graph in more than one place, then the relation is not a function.",NA,"The paragraph simply explains the vertical line test without mentioning any errors, mistakes, or comparing student work.",high,,B_boundary
1.7 Problem-Solving Plan - Learning Objectives: • Read and understand given problem situations. • Make a plan to solve the problem. • Solve the problem and check the results. • Compare alternative approaches to solving the problem. • Solve real-world problems using a plan.,NA,"The paragraph lists learning objectives and does not present any error-focused task, named student work, or warning about common mistakes.",high,,B_boundary
"Read and Understand a Given Problem Situation: The first step to solving a word problem is to read and understand the problem. Here are a few questions that you should be asking yourself: • What am I trying to find out? • What information have I been given? • Have I ever solved a similar problem? This is also a good time to define any variables. When you identify your knowns and unknowns, it is often useful to assign them a letter to make notation and calculations easier.",NA,"The paragraph gives general problem‑solving advice and asks guiding questions; it does not present student errors, compare approaches, or warn about common mistakes.",high,,B_boundary
"Make a Plan to Solve the Problem: The next step in the problem-solving plan is to develop a strategy. How can the information you know assist you in figuring out the unknowns? Here are some common strategies that you will learn: • Drawing a diagram. • Making a table. • Looking for a pattern. • Using guess and check. • Working backwards. • Using a formula. • Reading and making graphs. • Writing equations. • Using linear models. • Using dimensional analysis. • Using the right type of function for the situation. In most problems, you will use a combination of strategies. For example, looking for patterns is a good strategy for most problems, and making a table and drawing a graph are often used together. The “writing an equation” strategy is the one you will work with the most in your study of algebra.",NA,"The paragraph lists problem‑solving strategies and does not present any student work, error detection, comparison, or warning about common mistakes.",high,,B_boundary
"Solve the Problem and Check the Results: Once you develop a plan, you can implement it and solve the problem, carrying out all operations to arrive at the answer you are seeking. The last step in solving any problem should always be to check and interpret the answer. Ask yourself: • Does the answer make sense? • If you plug the answer back into the problem, do all the numbers work out? • Can you get the same answer through another method?",NA,"The paragraph instructs students to solve and then self‑check their answer, without presenting a specific error, student work, or warning about common mistakes.",high,,B_boundary
"Compare Alternative Approaches to Solving the Problem: Sometimes one specific method is best for solving a problem. Most problems, however, can be solved by using several different strategies. When you are familiar with all of the problem-solving strategies, it is up to you to choose the methods that you are most comfortable with and that make sense to you. In this book, we will often use more than one method to solve a problem, so we can demonstrate the strengths and weakness of different strategies for solving different types of problems.",NA,"The paragraph discusses using multiple strategies and comparing their strengths, but does not present a specific error, student work, or ask to find/correct mistakes.",high,,B_boundary
"Example 1: A coffee maker is on sale at 50% off the regular ticket price. On the “Sunday Super Sale” the same coffee maker is on sale at an additional 40% off. If the final price is $21, what was the original price of the coffee maker? Solution: Step 1: Understand. We know: A coffee maker is discounted 50% and then 40%. The final price is $21. We want: The original price of the coffee maker. Step 2: Strategy. Let’s look at the given information and try to find the relationship between the information we know and the information we are trying to find. 50% off the original price means that the sale price is half of the original or 0.5 × original price. So, the first sale price = 0.5 × original price. A savings of 40% off the new price means you pay 60% of the new price, or 0.6 × new price. 0.6 × (0.5 × original price) = 0.3 × original price is the price after the second discount. We know that after two discounts, the final price is $21. So 0.3 × original price = $21. Step 3: Solve. Since 0.3 × original price = $21, we can find the original price by dividing $21 by 0.3. Original price = $21 ÷ 0.3 = $70. The original price of the coffee maker was $70. Step 4: Check. We found that the original price of the coffee maker is $70. To check that this is correct, let’s apply the discounts. 50% of $70 = .5 × $70 = $35 savings. So the price after the first discount is original price − savings or $70 − 35 = $35. Then 40% of that is .4 × $35 = $14. So after the second discount, the price is $35 − 14 = $21. The answer checks out.",NA,"The paragraph presents a straightforward worked example with solution steps and a check, without asking the reader to find or correct errors, compare approaches, or warn about common mistakes.",high,,B_boundary
"19. Karen and Chase bet on a baseball game: if the home team wins, Karen owes Chase fifty cents for every run scored by both teams, and Chase owes Karen the same amount if the visiting team wins. The game runs nine innings, and the home team scores one run in every odd-numbered inning, while the visiting team scores two runs in the third inning and two in the sixth. Who owes whom how much?",NA,"The paragraph presents a standard word problem asking for a calculation, with no focus on errors, mistakes, or comparing different solutions.",high,,B_boundary
